"","date","djia","nasdaqcom","btc","sp500","rate"
"1608",2020-11-13,29479.81,11829.286133,16317.808594,3585.15,0.09
"1609",2020-11-16,29950.44,11924.13,16716.111328,3626.91,0.09
"1610",2020-11-17,29783.35,11899.34,17645.40625,3609.53,0.09
"1611",2020-11-18,29438.42,11801.6,17804.005859,3567.79,0.09
"1612",2020-11-19,29483.23,11904.71,17817.089844,3581.87,0.08
"1613",2020-11-20,29263.48,11854.97,18621.314453,3557.54,0.08
"1614",2020-11-23,29591.27,11880.63,18364.121094,3577.59,0.08
"1615",2020-11-24,30046.24,12036.79,19107.464844,3635.41,0.08
"1616",2020-11-25,29872.47,12094.4,18732.121094,3629.65,0.08
"1617",2020-11-26,NA,NA,17150.623047,NA,NA
"1618",2020-11-27,29910.37,12205.85,17108.402344,3638.35,0.08
"1619",2020-11-30,29638.64,12198.74,19625.835938,3621.63,0.09
"1620",2020-12-01,29823.92,12355.11,18802.998047,3662.45,0.09
"1621",2020-12-02,29883.79,12349.37,19201.091797,3669.01,0.09
"1622",2020-12-03,29969.52,12377.18,19445.398438,3666.72,0.09
"1623",2020-12-04,30218.26,12464.23,18699.765625,3699.12,0.09
"1624",2020-12-07,30069.79,12519.95,19191.630859,3691.96,0.09
"1625",2020-12-08,30173.88,12582.77,18321.144531,3702.25,0.09
"1626",2020-12-09,30068.81,12338.95,18553.916016,3672.82,0.09
"1627",2020-12-10,29999.26,12405.81,18264.992188,3668.1,0.09
"1628",2020-12-11,30046.37,12377.87,18058.904297,3663.46,0.09
"1629",2020-12-14,29861.55,12440.04,19246.644531,3647.49,0.09
"1630",2020-12-15,30199.31,12595.06,19417.076172,3694.62,0.09
"1631",2020-12-16,30154.54,12658.19,21310.597656,3701.17,0.09
"1632",2020-12-17,30303.37,12764.75,22805.162109,3722.48,0.09
"1633",2020-12-18,30179.05,12755.64,23137.960938,3709.41,0.09
"1634",2020-12-21,30216.45,12742.52,22803.082031,3694.92,0.09
"1635",2020-12-22,30015.51,12807.92,23783.029297,3687.26,0.09
"1636",2020-12-23,30129.83,12771.11,23241.345703,3690.01,0.09
"1637",2020-12-24,30199.87,12804.73,23735.949219,3703.06,0.09
"1638",2020-12-25,NA,NA,24664.791016,NA,NA
"1639",2020-12-28,30403.97,12899.42,27084.808594,3735.36,0.09
"1640",2020-12-29,30335.67,12850.22,27362.4375,3727.04,0.09
"1641",2020-12-30,30409.56,12870,28840.953125,3732.04,0.09
"1642",2020-12-31,30606.48,12888.28,29001.720703,3756.07,0.09
"1643",2021-01-01,NA,NA,29374.152344,NA,NA
"1644",2021-01-04,30223.89,12698.45,31971.914063,3700.65,0.09
"1645",2021-01-05,30391.6,12818.96,33992.429688,3726.86,0.09
"1646",2021-01-06,30829.4,12740.79,36824.363281,3748.14,0.09
"1647",2021-01-07,31041.13,13067.48,39371.042969,3803.79,0.09
"1648",2021-01-08,31097.97,13201.98,40797.609375,3824.68,0.09
"1649",2021-01-11,31008.69,13036.43,35566.65625,3799.61,0.09
"1650",2021-01-12,31068.69,13072.43,33922.960938,3801.19,0.09
"1651",2021-01-13,31060.47,13128.95,37316.359375,3809.84,0.09
"1652",2021-01-14,30991.52,13112.64,39187.328125,3795.54,0.09
"1653",2021-01-15,30814.26,12998.5,36825.367188,3768.25,0.09
"1654",2021-01-18,NA,NA,36630.074219,NA,NA
"1655",2021-01-19,30930.52,13197.18,36069.804688,3798.91,0.09
"1656",2021-01-20,31188.38,13457.25,35547.75,3851.85,0.09
"1657",2021-01-21,31176.01,13530.91,30825.699219,3853.07,0.08
"1658",2021-01-22,30996.98,13543.06,33005.761719,3841.47,0.08
"1659",2021-01-25,30960,13635.99,32366.392578,3855.36,0.08
"1660",2021-01-26,30937.04,13626.06,32569.849609,3849.62,0.08
"1661",2021-01-27,30303.17,13270.6,30432.546875,3750.77,0.08
"1662",2021-01-28,30603.36,13337.16,33466.097656,3787.38,0.07
"1663",2021-01-29,29982.62,13070.69,34316.386719,3714.24,0.07
"1664",2021-02-01,30211.91,13403.39,33537.175781,3773.86,0.08
"1665",2021-02-02,30687.48,13612.78,35510.289063,3826.31,0.08
"1666",2021-02-03,30723.6,13610.54,37472.089844,3830.17,0.08
"1667",2021-02-04,31055.86,13777.74,36926.066406,3871.74,0.08
"1668",2021-02-05,31148.24,13856.3,38144.308594,3886.83,0.08
"1669",2021-02-08,31385.76,13987.64,46196.464844,3915.59,0.07
"1670",2021-02-09,31375.83,14007.7,46481.105469,3911.23,0.08
"1671",2021-02-10,31437.8,13972.53,44918.183594,3909.88,0.08
"1672",2021-02-11,31430.7,14025.77,47909.332031,3916.38,0.08
"1673",2021-02-12,31458.4,14095.47,47504.851563,3934.83,0.08
"1674",2021-02-15,NA,NA,47945.058594,NA,NA
"1675",2021-02-16,31522.75,14047.5,49199.871094,3932.59,0.08
"1676",2021-02-17,31613.02,13965.49,52149.007813,3931.33,0.08
"1677",2021-02-18,31493.34,13865.36,51679.796875,3913.97,0.07
"1678",2021-02-19,31494.32,13874.46,55888.132813,3906.71,0.07
"1679",2021-02-22,31521.69,13533.05,54207.320313,3876.5,0.07
"1680",2021-02-23,31537.35,13465.2,48824.425781,3881.37,0.07
"1681",2021-02-24,31961.86,13597.97,49705.332031,3925.43,0.07
"1682",2021-02-25,31402.01,13119.43,47093.851563,3829.34,0.07
"1683",2021-02-26,30932.37,13192.35,46339.761719,3811.15,0.07
"1684",2021-03-01,31535.51,13588.83,49631.242188,3901.82,0.07
"1685",2021-03-02,31391.52,13358.79,48378.988281,3870.29,0.07
"1686",2021-03-03,31270.09,12997.75,50538.242188,3819.72,0.07
"1687",2021-03-04,30924.14,12723.47,48561.167969,3768.47,0.07
"1688",2021-03-05,31496.3,12920.15,48927.304688,3841.94,0.07
"1689",2021-03-08,31802.44,12609.16,52246.523438,3821.35,0.07
"1690",2021-03-09,31832.74,13073.82,54824.117188,3875.44,0.07
"1691",2021-03-10,32297.02,13068.83,56008.550781,3898.81,0.07
"1692",2021-03-11,32485.59,13398.67,57805.121094,3939.34,0.07
"1693",2021-03-12,32778.64,13319.86,57332.089844,3943.34,0.07
"1694",2021-03-15,32953.46,13459.71,55907.199219,3968.94,0.07
"1695",2021-03-16,32825.95,13471.57,56804.902344,3962.71,0.07
"1696",2021-03-17,33015.37,13525.2,58870.894531,3974.12,0.07
"1697",2021-03-18,32862.3,13116.17,57858.921875,3915.46,0.07
"1698",2021-03-19,32627.97,13215.24,58346.652344,3913.1,0.07
"1699",2021-03-22,32731.2,13377.54,54529.144531,3940.59,0.07
"1700",2021-03-23,32423.15,13227.7,54738.945313,3910.52,0.07
"1701",2021-03-24,32420.06,12961.89,52774.265625,3889.14,0.07
"1702",2021-03-25,32619.48,12977.68,51704.160156,3909.52,0.07
"1703",2021-03-26,33072.88,13138.72,55137.3125,3974.54,0.07
"1704",2021-03-29,33171.37,13059.65,57750.199219,3971.09,0.07
"1705",2021-03-30,33066.96,13045.39,58917.691406,3958.55,0.07
"1706",2021-03-31,32981.55,13246.87,58918.832031,3972.89,0.06
"1707",2021-04-01,33153.21,13480.11,59095.808594,4019.87,0.07
"1708",2021-04-02,NA,NA,59384.3125,NA,0.07
"1709",2021-04-05,33527.19,13705.59,59057.878906,4077.91,0.07
"1710",2021-04-06,33430.24,13698.38,58192.359375,4073.94,0.07
"1711",2021-04-07,33446.26,13688.84,56048.9375,4079.95,0.07
"1712",2021-04-08,33503.57,13829.31,58323.953125,4097.17,0.07
"1713",2021-04-09,33800.6,13900.19,58245.003906,4128.8,0.07
"1714",2021-04-12,33745.4,13850,59893.453125,4127.99,0.07
"1715",2021-04-13,33677.27,13996.1,63503.457031,4141.59,0.07
"1716",2021-04-14,33730.89,13857.84,63109.695313,4124.66,0.07
"1717",2021-04-15,34035.99,14038.76,63314.011719,4170.42,0.07
"1718",2021-04-16,34200.67,14052.34,61572.789063,4185.47,0.07
"1719",2021-04-19,34077.63,13914.77,55724.265625,4163.26,0.07
"1720",2021-04-20,33821.3,13786.27,56473.03125,4134.94,0.07
"1721",2021-04-21,34137.31,13950.22,53906.089844,4173.42,0.07
"1722",2021-04-22,33815.9,13818.41,51762.273438,4134.98,0.07
"1723",2021-04-23,34043.49,14016.81,51093.652344,4180.17,0.07
"1724",2021-04-26,33981.57,14138.78,54021.753906,4187.62,0.07
"1725",2021-04-27,33984.93,14090.22,55033.117188,4186.72,0.07
"1726",2021-04-28,33820.38,14051.03,54824.703125,4183.18,0.07
"1727",2021-04-29,34060.36,14082.55,53555.109375,4211.47,0.06
"1728",2021-04-30,33874.85,13962.68,57750.175781,4181.17,0.05
"1729",2021-05-03,34113.23,13895.12,57200.292969,4192.66,0.06
"1730",2021-05-04,34133.03,13633.5,53333.539063,4164.66,0.06
"1731",2021-05-05,34230.34,13582.42,57424.007813,4167.59,0.06
"1732",2021-05-06,34548.53,13632.84,56396.515625,4201.62,0.06
"1733",2021-05-07,34777.76,13752.24,57356.402344,4232.6,0.06
"1734",2021-05-10,34742.82,13401.86,55859.796875,4188.43,0.06
"1735",2021-05-11,34269.16,13389.43,56704.574219,4152.1,0.06
"1736",2021-05-12,33587.66,13031.68,49150.535156,4063.04,0.06
"1737",2021-05-13,34021.45,13124.99,49716.191406,4112.5,0.06
"1738",2021-05-14,34382.13,13379.05,49880.535156,4173.85,0.06
"1739",2021-05-17,34327.79,13379.05,43537.511719,4163.29,0.06
"1740",2021-05-18,34060.66,13303.64,42909.402344,4127.83,0.06
"1741",2021-05-19,33896.04,13299.74,37002.441406,4115.68,0.06
"1742",2021-05-20,34084.15,13535.74,40782.738281,4159.12,0.06
"1743",2021-05-21,34207.84,13470.99,37304.691406,4155.86,0.06
"1744",2021-05-24,34393.98,13661.17,38705.980469,4197.05,0.06
"1745",2021-05-25,34312.46,13657.17,38402.222656,4188.13,0.06
"1746",2021-05-26,34323.05,13738,39294.199219,4195.99,0.06
"1747",2021-05-27,34464.64,13736.28,38436.96875,4200.88,0.06
"1748",2021-05-28,34529.45,13748.74,35697.605469,4204.11,0.05
"1749",2021-05-31,NA,NA,37332.855469,NA,NA
"1750",2021-06-01,34575.31,13736.48,36684.925781,4202.04,0.06
"1751",2021-06-02,34600.38,13756.33,37575.179688,4208.12,0.06
"1752",2021-06-03,34577.04,13614.51,39208.765625,4192.85,0.06
"1753",2021-06-04,34756.39,13814.49,36894.40625,4229.89,0.06
"1754",2021-06-07,34630.24,13881.72,33560.707031,4226.52,0.06
"1755",2021-06-08,34599.82,13924.91,33472.632813,4227.26,0.06
"1756",2021-06-09,34447.14,13911.75,37345.121094,4219.55,0.06
"1757",2021-06-10,34466.24,14020.33,36702.597656,4239.18,0.06
"1758",2021-06-11,34479.6,14069.42,37334.398438,4247.44,0.06
"1759",2021-06-14,34393.75,14174.14,40218.476563,4255.15,0.06
"1760",2021-06-15,34299.33,14072.86,40406.269531,4246.59,0.06
"1761",2021-06-16,34033.67,14039.68,38347.0625,4223.7,0.06
"1762",2021-06-17,33823.45,14161.35,38053.503906,4221.86,0.1
"1763",2021-06-18,33290.08,14030.38,35787.246094,4166.45,0.1
"1764",2021-06-21,33876.97,14141.48,31676.693359,4224.79,0.1
"1765",2021-06-22,33945.58,14253.27,32505.660156,4246.44,0.1
"1766",2021-06-23,33874.24,14271.73,33723.027344,4241.84,0.1
"1767",2021-06-24,34196.82,14369.71,34662.4375,4266.49,0.1
"1768",2021-06-25,34433.84,14360.39,31637.779297,4280.7,0.1
"1769",2021-06-28,34283.27,14500.51,34434.335938,4290.61,0.1
"1770",2021-06-29,34292.29,14528.33,35867.777344,4291.8,0.1
"1771",2021-06-30,34502.51,14503.95,35040.835938,4297.5,0.08
"1772",2021-07-01,34633.53,14522.38,33572.117188,4319.94,0.1
"1773",2021-07-02,34786.35,14639.33,33897.046875,4352.34,0.1
"1774",2021-07-05,NA,NA,33746.003906,NA,NA
"1775",2021-07-06,34577.37,14663.64,34235.195313,4343.54,0.1
"1776",2021-07-07,34681.79,14665.06,33855.328125,4358.13,0.1
"1777",2021-07-08,34421.93,14559.78,32877.371094,4320.82,0.1
"1778",2021-07-09,34870.16,14701.92,33798.011719,4369.55,0.1
"1779",2021-07-12,34996.18,14733.24,33155.847656,4384.63,0.1
"1780",2021-07-13,34888.79,14677.65,32702.025391,4369.21,0.1
"1781",2021-07-14,34933.23,14644.95,32822.347656,4374.3,0.1
"1782",2021-07-15,34987.02,14543.13,31780.730469,4360.03,0.1
"1783",2021-07-16,34687.85,14427.24,31421.539063,4327.16,0.1
"1784",2021-07-19,33962.04,14274.98,30817.832031,4258.49,0.1
"1785",2021-07-20,34511.99,14498.88,29807.347656,4323.06,0.1
"1786",2021-07-21,34798,14631.95,32110.693359,4358.69,0.1
"1787",2021-07-22,34823.35,14684.6,32313.105469,4367.48,0.1
"1788",2021-07-23,35061.55,14836.99,33581.550781,4411.79,0.1
"1789",2021-07-26,35144.31,14840.71,37337.535156,4422.3,0.1
"1790",2021-07-27,35058.52,14660.58,39406.941406,4401.46,0.1
"1791",2021-07-28,34930.93,14762.58,39995.90625,4400.64,0.1
"1792",2021-07-29,35084.53,14778.26,40008.421875,4419.15,0.1
"1793",2021-07-30,34935.47,14672.68,42235.546875,4395.26,0.07
"1794",2021-08-02,34838.16,14681.07,39201.945313,4387.16,0.1
"1795",2021-08-03,35116.4,14761.29,38152.980469,4423.15,0.1
"1796",2021-08-04,34792.67,14780.53,39747.503906,4402.66,0.1
"1797",2021-08-05,35064.25,14895.12,40869.554688,4429.1,0.1
"1798",2021-08-06,35208.51,14835.76,42816.5,4436.52,0.1
"1799",2021-08-09,35101.85,14860.18,46365.402344,4432.35,0.1
"1800",2021-08-10,35264.67,14788.09,45585.03125,4436.75,0.1
"1801",2021-08-11,35484.97,14765.14,45593.636719,4447.7,0.1
"1802",2021-08-12,35499.85,14816.26,44428.289063,4460.83,0.1
"1803",2021-08-13,35515.38,14822.9,47793.320313,4468,0.1
"1804",2021-08-16,35625.4,14793.76,46004.484375,4479.71,0.1
"1805",2021-08-17,35343.28,14656.18,44695.359375,4448.08,0.1
"1806",2021-08-18,34960.69,14525.91,44801.1875,4400.27,0.09
"1807",2021-08-19,34894.12,14541.79,46717.578125,4405.8,0.09
"1808",2021-08-20,35120.08,14714.66,49339.175781,4441.67,0.09
"1809",2021-08-23,35335.71,14942.65,49546.148438,4479.53,0.09
"1810",2021-08-24,35366.26,15019.8,47706.117188,4486.23,0.09
"1811",2021-08-25,35405.5,15041.86,48960.789063,4496.19,0.09
"1812",2021-08-26,35213.12,14945.81,46942.21875,4470,0.09
"1813",2021-08-27,35455.8,15129.5,49058.667969,4509.37,0.08
"1814",2021-08-30,35399.84,15265.89,47054.984375,4528.79,0.08
"1815",2021-08-31,35360.73,15259.24,47166.6875,4522.68,0.06
"1816",2021-09-01,35312.53,15309.38,48847.027344,4524.09,0.08
"1817",2021-09-02,35443.82,15331.18,49327.722656,4536.95,0.08
"1818",2021-09-03,35369.09,15363.52,50025.375,4535.43,0.08
"1819",2021-09-06,NA,NA,52633.535156,NA,NA
"1820",2021-09-07,35100,15374.33,46811.128906,4520.03,0.08
"1821",2021-09-08,35031.07,15286.64,46091.390625,4514.07,0.08
"1822",2021-09-09,34879.38,15248.25,46391.421875,4493.28,0.08
"1823",2021-09-10,34607.72,15115.49,44883.910156,4458.58,0.08
"1824",2021-09-13,34869.63,15105.58,44963.074219,4468.73,0.08
"1825",2021-09-14,34577.57,15037.76,47092.492188,4443.05,0.08
"1826",2021-09-15,34814.39,15161.53,48176.347656,4480.7,0.08
"1827",2021-09-16,34751.32,15181.92,47783.359375,4473.75,0.08
"1828",2021-09-17,34584.88,15043.97,47267.519531,4432.99,0.08
"1829",2021-09-20,33970.47,14713.9,42843.800781,4357.73,0.08
"1830",2021-09-21,33919.84,14746.4,40693.675781,4354.19,0.08
"1831",2021-09-22,34258.32,14896.85,43574.507813,4395.64,0.08
"1832",2021-09-23,34764.82,15052.24,44895.097656,4448.98,0.08
"1833",2021-09-24,34798,15047.7,42839.75,4455.48,0.08
"1834",2021-09-27,34869.37,14969.97,42235.730469,4443.11,0.08
"1835",2021-09-28,34299.99,14546.68,41034.542969,4352.63,0.08
"1836",2021-09-29,34390.72,14512.44,41564.363281,4359.46,0.08
"1837",2021-09-30,33843.92,14448.58,43790.894531,4307.54,0.06
"1838",2021-10-01,34326.46,14566.7,48116.941406,4357.04,0.08
"1839",2021-10-04,34002.92,14255.48,49112.902344,4300.46,0.08
"1840",2021-10-05,34314.67,14433.83,51514.8125,4345.72,0.08
"1841",2021-10-06,34416.99,14501.91,55361.449219,4363.55,0.08
"1842",2021-10-07,34754.94,14654.02,53805.984375,4399.76,0.08
"1843",2021-10-08,34746.25,14579.54,53967.847656,4391.34,0.08
"1844",2021-10-11,34496.06,14486.2,57484.789063,4361.19,NA
"1845",2021-10-12,34378.34,14465.92,56041.058594,4350.65,0.08
"1846",2021-10-13,34377.81,14571.64,57401.097656,4363.8,0.08
"1847",2021-10-14,34912.56,14823.43,57321.523438,4438.26,0.08
"1848",2021-10-15,35294.76,14897.34,61593.949219,4471.37,0.08
"1849",2021-10-18,35258.61,15021.81,62026.078125,4486.46,0.08
"1850",2021-10-19,35457.31,15129.09,64261.992188,4519.63,0.08
"1851",2021-10-20,35609.34,15121.68,65992.835938,4536.19,0.08
"1852",2021-10-21,35603.08,15215.7,62210.171875,4549.78,0.08
"1853",2021-10-22,35677.02,15090.2,60692.265625,4544.9,0.08
"1854",2021-10-25,35741.15,15226.71,63039.824219,4566.48,0.08
"1855",2021-10-26,35756.88,15235.71,60363.792969,4574.79,0.08
"1856",2021-10-27,35490.69,15235.84,58482.386719,4551.68,0.08
"1857",2021-10-28,35730.48,15448.12,60622.136719,4596.42,0.08
"1858",2021-10-29,35819.56,15498.39,62227.964844,4605.38,0.07
"1859",2021-11-01,35913.84,15595.92,61004.40625,4613.67,0.08
"1860",2021-11-02,36052.63,15649.6,63226.402344,4630.65,0.08
"1861",2021-11-03,36157.58,15811.58,62970.046875,4660.57,0.08
"1862",2021-11-04,36124.23,15940.31,61452.230469,4680.06,0.08
"1863",2021-11-05,36327.95,15971.59,61125.675781,4697.53,0.08
"1864",2021-11-08,36432.22,15982.36,67566.828125,4701.7,0.08
"1865",2021-11-09,36319.98,15886.54,66971.828125,4685.25,0.08
"1866",2021-11-10,36079.94,15622.71,64995.230469,4646.71,0.08
"1867",2021-11-11,35921.23,15704.28,64949.960938,4649.27,NA
"1868",2021-11-12,36100.31,15860.96,64155.941406,4682.85,0.08
"1869",2021-11-15,36087.45,15853.85,63557.871094,4682.8,0.08
"1870",2021-11-16,36142.22,15973.86,60161.246094,4700.9,0.08
"1871",2021-11-17,35931.05,15921.57,60368.011719,4688.67,0.08
"1872",2021-11-18,35870.95,15993.71,56942.136719,4704.54,0.08
"1873",2021-11-19,35601.98,16057.44,58119.578125,4697.96,0.08
"1874",2021-11-22,35619.25,15854.76,56289.289063,4682.94,0.08
"1875",2021-11-23,35813.8,15775.14,57569.074219,4690.7,0.08
"1876",2021-11-24,35804.38,15845.23,56280.425781,4701.46,0.08
"1877",2021-11-25,NA,NA,57274.679688,NA,NA
"1878",2021-11-26,34899.34,15491.66,53569.765625,4594.62,0.08
"1879",2021-11-29,35135.94,15782.83,57806.566406,4655.27,0.08
"1880",2021-11-30,34483.72,15537.69,57005.425781,4567,0.07
"1881",2021-12-01,34022.04,15254.05,57229.828125,4513.04,0.08
"1882",2021-12-02,34639.79,15381.32,56477.816406,4577.1,0.08
"1883",2021-12-03,34580.08,15085.47,53598.246094,4538.43,0.08
"1884",2021-12-06,35227.03,15225.15,50582.625,4591.67,0.08
"1885",2021-12-07,35719.43,15686.92,50700.085938,4686.75,0.08
"1886",2021-12-08,35754.75,15786.99,50504.796875,4701.21,0.08
"1887",2021-12-09,35754.69,15517.37,47672.121094,4667.45,0.08
"1888",2021-12-10,35970.99,15630.6,47243.304688,4712.02,0.08
"1889",2021-12-13,35650.95,15413.28,46737.480469,4668.97,0.08
"1890",2021-12-14,35544.18,15237.64,46612.632813,4634.09,0.08
"1891",2021-12-15,35927.43,15565.58,48896.722656,4709.85,0.08
"1892",2021-12-16,35897.64,15180.43,47665.425781,4668.67,0.08
"1893",2021-12-17,35365.44,15169.68,46202.144531,4620.64,0.08
"1894",2021-12-20,34932.16,14980.94,46880.277344,4568.02,0.08
"1895",2021-12-21,35492.7,15341.09,48936.613281,4649.23,0.08
"1896",2021-12-22,35753.89,15521.89,48628.511719,4696.56,0.08
"1897",2021-12-23,35950.56,15653.37,50784.539063,4725.79,0.08
"1898",2021-12-24,NA,NA,50822.195313,NA,0.08
"1899",2021-12-27,36302.38,15871.26,50640.417969,4791.19,0.08
"1900",2021-12-28,36398.21,15781.72,47588.855469,4786.35,0.08
"1901",2021-12-29,36488.63,15766.22,46444.710938,4793.06,0.08
"1902",2021-12-30,36398.08,15741.56,47178.125,4778.73,0.08
"1903",2021-12-31,36338.3,15644.97,46306.445313,4766.18,0.07
"1904",2022-01-03,36585.06,15832.8,46458.117188,4796.56,0.08
"1905",2022-01-04,36799.65,15622.72,45897.574219,4793.54,0.08
"1906",2022-01-05,36407.11,15100.17,43569.003906,4700.58,0.08
"1907",2022-01-06,36236.47,15080.86,43160.929688,4696.05,0.08
"1908",2022-01-07,36231.66,14935.9,41557.902344,4677.03,0.08
"1909",2022-01-10,36068.87,14942.83,41821.261719,4670.29,0.08
"1910",2022-01-11,36252.02,15153.45,42735.855469,4713.07,0.08
"1911",2022-01-12,36290.32,15188.39,43949.101563,4726.35,0.08
"1912",2022-01-13,36113.62,14806.81,42591.570313,4659.03,0.08
"1913",2022-01-14,35911.81,14893.75,43099.699219,4662.85,0.08
"1914",2022-01-17,NA,NA,42250.550781,NA,NA
"1915",2022-01-18,35368.47,14506.9,42375.632813,4577.11,0.08
"1916",2022-01-19,35028.65,14340.26,41744.328125,4532.76,0.08
"1917",2022-01-20,34715.39,14154.02,40680.417969,4482.73,0.08
"1918",2022-01-21,34265.37,13768.92,36457.316406,4397.94,0.08
"1919",2022-01-24,34364.5,13855.13,36654.328125,4410.13,0.08
"1920",2022-01-25,34297.73,13539.29,36954.003906,4356.45,0.08
"1921",2022-01-26,34168.09,13542.12,36852.121094,4349.93,0.08
"1922",2022-01-27,34160.78,13352.78,37138.234375,4326.51,0.08
"1923",2022-01-28,34725.47,13770.57,37784.332031,4431.85,0.08
"1924",2022-01-31,35131.86,14239.88,38483.125,4515.55,0.08
"1925",2022-02-01,35405.24,14346,38743.273438,4546.54,0.08
"1926",2022-02-02,35629.33,14417.55,36952.984375,4589.38,0.08
"1927",2022-02-03,35111.16,13878.82,37154.601563,4477.44,0.08
"1928",2022-02-04,35089.74,14098.01,41500.875,4500.53,0.08
"1929",2022-02-07,35091.13,14015.67,43840.285156,4483.87,0.08
"1930",2022-02-08,35462.78,14194.45,44118.445313,4521.54,0.08
"1931",2022-02-09,35768.06,14490.37,44338.796875,4587.18,0.08
"1932",2022-02-10,35241.59,14185.64,43565.113281,4504.08,0.08
"1933",2022-02-11,34738.06,13791.15,42407.9375,4418.64,0.08
"1934",2022-02-14,34566.17,13790.92,42586.917969,4401.67,0.08
"1935",2022-02-15,34988.84,14139.76,44575.203125,4471.07,0.08
"1936",2022-02-16,34934.27,14124.09,43961.859375,4475.01,0.08
"1937",2022-02-17,34312.03,13716.72,40538.011719,4380.26,0.08
"1938",2022-02-18,34079.18,13548.07,40030.976563,4348.87,0.08
"1939",2022-02-21,NA,NA,37075.28125,NA,NA
"1940",2022-02-22,33596.61,13381.52,38286.027344,4304.76,0.08
"1941",2022-02-23,33131.76,13037.49,37296.570313,4225.5,0.08
"1942",2022-02-24,33223.83,13473.58,38332.609375,4288.7,0.08
"1943",2022-02-25,34058.75,13694.62,39214.21875,4384.65,0.08
"1944",2022-02-28,33892.6,13751.4,43193.234375,4373.94,0.08
"1945",2022-03-01,33294.95,13532.46,44354.636719,4306.26,0.08
"1946",2022-03-02,33891.35,13752.02,43924.117188,4386.54,0.08
"1947",2022-03-03,33794.66,13537.94,42451.789063,4363.49,0.08
"1948",2022-03-04,33614.8,13313.44,39137.605469,4328.87,0.08
"1949",2022-03-07,32817.38,12830.96,38062.039063,4201.09,0.08
"1950",2022-03-08,32632.64,12795.55,38737.269531,4170.7,0.08
"1951",2022-03-09,33286.25,13255.55,41982.925781,4277.88,0.08
"1952",2022-03-10,33174.07,13129.96,39437.460938,4259.52,0.08
"1953",2022-03-11,32944.19,12843.81,38794.972656,4204.31,0.08
"1954",2022-03-14,32945.24,12581.22,39666.753906,4173.11,0.08
"1955",2022-03-15,33544.34,12948.62,39338.785156,4262.45,0.08
"1956",2022-03-16,34063.1,13436.55,41143.929688,4357.86,0.08
"1957",2022-03-17,34480.76,13614.78,40951.378906,4411.67,0.33
"1958",2022-03-18,34754.93,13893.84,41801.15625,4463.12,0.33
"1959",2022-03-21,34552.99,13838.46,41077.996094,4461.18,0.33
"1960",2022-03-22,34807.46,14108.82,42358.808594,4511.61,0.33
"1961",2022-03-23,34358.5,13922.6,42892.957031,4456.24,0.33
"1962",2022-03-24,34707.94,14191.84,43960.933594,4520.16,0.33
"1963",2022-03-25,34861.24,14169.3,44348.730469,4543.06,0.33
"1964",2022-03-28,34955.89,14354.9,47128.003906,4575.52,0.33
"1965",2022-03-29,35294.19,14619.64,47465.730469,4631.6,0.33
"1966",2022-03-30,35228.81,14442.27,47062.664063,4602.45,0.33
"1967",2022-03-31,34678.35,14220.52,45538.675781,4530.41,0.33
"1968",2022-04-01,34818.27,14261.5,46281.644531,4545.86,0.33
"1969",2022-04-04,34921.88,14532.55,46622.675781,4582.64,0.33
"1970",2022-04-05,34641.18,14204.17,45555.992188,4525.12,0.33
"1971",2022-04-06,34496.51,13888.82,43206.738281,4481.15,0.33
"1972",2022-04-07,34583.57,13897.3,43503.847656,4500.21,0.33
"1973",2022-04-08,34721.12,13711,42287.664063,4488.28,0.33
"1974",2022-04-11,34308.08,13411.96,39521.902344,4412.53,0.33
"1975",2022-04-12,34220.36,13371.57,40127.183594,4397.45,0.33
"1976",2022-04-13,34564.59,13643.59,41166.730469,4446.59,0.33
"1977",2022-04-14,34451.23,13351.08,39935.515625,4392.59,0.33
"1978",2022-04-15,NA,NA,40553.464844,NA,0.33
"1979",2022-04-18,34411.69,13332.36,40826.214844,4391.69,0.33
"1980",2022-04-19,34911.2,13619.66,41502.75,4462.21,0.33
"1981",2022-04-20,35160.79,13453.07,41374.378906,4459.45,0.33
"1982",2022-04-21,34792.76,13174.65,40527.363281,4393.66,0.33
"1983",2022-04-22,33811.4,12839.29,39740.320313,4271.78,0.33
"1984",2022-04-25,34049.46,13004.85,40458.308594,4296.12,0.33
"1985",2022-04-26,33240.18,12490.74,38117.460938,4175.2,0.33
"1986",2022-04-27,33301.93,12488.93,39241.121094,4183.96,0.33
"1987",2022-04-28,33916.39,12871.53,39773.828125,4287.5,0.33
"1988",2022-04-29,32977.21,12334.64,38609.824219,4131.93,0.33
"1989",2022-05-02,33061.5,12536.02,38529.328125,4155.38,0.33
"1990",2022-05-03,33128.79,12563.76,37750.453125,4175.48,0.33
"1991",2022-05-04,34061.06,12964.86,39698.371094,4300.17,0.33
"1992",2022-05-05,32997.97,12317.69,36575.140625,4146.87,0.83
"1993",2022-05-06,32899.37,12144.66,36040.921875,4123.34,0.83
"1994",2022-05-09,32245.7,11623.25,30296.953125,3991.24,0.83
"1995",2022-05-10,32160.74,11737.67,31022.90625,4001.05,0.83
"1996",2022-05-11,31834.11,11364.24,28936.355469,3935.18,0.83
"1997",2022-05-12,31730.3,11370.96,29047.751953,3930.08,0.83
"1998",2022-05-13,32196.66,11805,29283.103516,4023.89,0.83
